step,elapsed_ms,loss,lr,tokens,tokens_per_sec,timestamp
316,9130.773,4.223005,3.9e-05,4096,448.59,1787810535.1
317,8192.299,3.84088,3.9e-05,4096,499.98,1787810543.292
318,8233.816,3.656977,3.9e-05,4096,497.46,1787810551.527
319,8953.194,5.156065,3.9e-05,4096,457.49,1787810560.48
320,9315.417,3.673518,4e-05,4096,439.7,1787810569.796
321,9151.296,3.764261,4e-05,4096,447.59,1787810578.948
322,9444.269,5.225121,4e-05,4096,433.7,1787810588.393
323,7883.736,2.909058,4e-05,4096,519.55,1787810596.277
324,11459.323,3.598113,4e-05,4096,357.44,1787810607.736
325,11143.122,3.687517,4e-05,4096,367.58,1787810618.88
326,9104.625,3.46863,4e-05,4096,449.88,1787810627.985
327,12619.199,4.237741,4e-05,4096,324.58,1787810640.605
328,9031.303,5.332191,4.1e-05,4096,453.53,1787810649.636
329,8807.238,3.267357,4.1e-05,4096,465.07,1787810658.444
330,10188.614,2.928844,4.1e-05,4096,402.02,1787810668.632
331,10441.905,3.891733,4.1e-05,4096,392.27,1787810679.075
332,8238.159,3.228278,4.1e-05,4096,497.2,1787810687.313
333,9497.838,3.567802,4.1e-05,4096,431.26,1787810696.811
334,11731.149,3.50745,4.1e-05,4096,349.16,1787810708.543
335,10779.684,2.775231,4.1e-05,4096,379.97,1787810719.323
336,9412.426,3.1013,4.2e-05,4096,435.17,1787810728.735
337,10407.914,4.540243,4.2e-05,4096,393.55,1787810739.144
338,11021.79,4.242531,4.2e-05,4096,371.63,1787810750.166
339,10941.296,3.054909,4.2e-05,4096,374.36,1787810761.108
340,8628.032,3.087494,4.2e-05,4096,474.73,1787810769.736
341,9386.115,5.198593,4.2e-05,4096,436.39,1787810779.122
342,9316.232,3.560031,4.2e-05,4096,439.66,1787810788.439
343,9243.312,4.164258,4.2e-05,4096,443.13,1787810797.683
344,11641.331,3.530188,4.3e-05,4096,351.85,1787810809.324
345,8454.31,3.087335,4.3e-05,4096,484.49,1787810817.779
346,10848.35,3.022912,4.3e-05,4096,377.57,1787810828.628
347,9860.045,3.074288,4.3e-05,4096,415.41,1787810838.488
348,12186.916,3.236461,4.3e-05,4096,336.1,1787810850.676
349,9863.121,3.112049,4.3e-05,4096,415.28,1787810860.539
350,10057.585,4.847028,4.3e-05,4096,407.25,1787810870.596
