step,elapsed_ms,loss,lr,tokens,tokens_per_sec,timestamp
322,693.836,5.72866,4e-05,4096,5903.41,1787636608.793
323,653.015,3.206775,4e-05,4096,6272.45,1787636609.446
324,551.605,3.705137,4e-05,4096,7425.61,1787636609.998
325,596.594,4.119812,4e-05,4096,6865.64,1787636610.596
326,494.935,3.982749,4e-05,4096,8275.83,1787636611.092
327,501.606,4.212534,4e-05,4096,8165.78,1787636611.595
328,600.596,3.174074,4.1e-05,4096,6819.89,1787636612.196
329,594.138,4.09812,4.1e-05,4096,6894.03,1787636612.791
330,577.599,4.960002,4.1e-05,4096,7091.43,1787636613.369
331,721.958,4.2292,4.1e-05,4096,5673.46,1787636614.093
332,739.459,4.121944,4.1e-05,4096,5539.18,1787636614.833
333,776.315,5.05494,4.1e-05,4096,5276.21,1787636615.61
334,564.091,3.74737,4.1e-05,4096,7261.24,1787636616.175
335,627.359,3.483293,4.1e-05,4096,6528.96,1787636616.804
336,622.461,5.263831,4.2e-05,4096,6580.33,1787636617.427
337,517.95,4.360802,4.2e-05,4096,7908.09,1787636617.945
338,631.696,4.074481,4.2e-05,4096,6484.13,1787636618.578
339,649.164,5.012278,4.2e-05,4096,6309.65,1787636619.227
340,562.62,3.813675,4.2e-05,4096,7280.22,1787636619.792
341,690.244,3.49551,4.2e-05,4096,5934.13,1787636620.483
342,714.96,5.221559,4.2e-05,4096,5728.99,1787636621.199
343,724.781,3.553986,4.2e-05,4096,5651.36,1787636621.924
344,764.406,4.305186,4.3e-05,4096,5358.41,1787636622.69
345,805.166,5.15516,4.3e-05,4096,5087.15,1787636623.497
346,1016.388,4.313963,4.3e-05,4096,4029.96,1787636624.514
347,984.084,4.494795,4.3e-05,4096,4162.25,1787636625.499
348,576.968,3.615278,4.3e-05,4096,7099.18,1787636626.077
349,739.963,3.979129,4.3e-05,4096,5535.41,1787636626.818
350,700.229,3.976408,4.3e-05,4096,5849.51,1787636627.52
351,575.039,5.187952,4.3e-05,4096,7122.99,1787636628.096
352,891.705,3.325181,4.4e-05,4096,4593.45,1787636628.989
353,607.092,3.872289,4.4e-05,4096,6746.92,1787636629.596
354,605.314,3.797407,4.4e-05,4096,6766.74,1787636630.202
355,935.853,4.796057,4.4e-05,4096,4376.76,1787636631.139
356,895.085,4.312668,4.4e-05,4096,4576.1,1787636632.035
357,1089.889,3.680231,4.4e-05,4096,3758.18,1787636633.126
358,782.744,3.226886,4.4e-05,4096,5232.87,1787636633.911
359,580.093,3.229618,4.4e-05,4096,7060.93,1787636634.492
360,898.689,3.219574,4.5e-05,4096,4557.75,1787636635.391
361,748.588,3.102279,4.5e-05,4096,5471.63,1787636636.141
362,604.094,3.225369,4.5e-05,4096,6780.4,1787636636.746
363,636.547,4.113398,4.5e-05,4096,6434.72,1787636637.383
364,439.076,3.506406,4.5e-05,4096,9328.68,1787636637.823
365,682.34,3.370487,4.5e-05,4096,6002.87,1787636638.507
366,493.856,3.66759,4.5e-05,4096,8293.92,1787636639.002
367,692.628,3.273558,4.5e-05,4096,5913.71,1787636639.695
368,849.935,3.083885,4.6e-05,4096,4819.19,1787636640.546
369,704.013,3.903927,4.6e-05,4096,5818.08,1787636641.251
370,592.367,3.455629,4.6e-05,4096,6914.63,1787636641.844
371,848.921,3.624678,4.6e-05,4096,4824.95,1787636642.694
372,877.113,3.088379,4.6e-05,4096,4669.87,1787636643.573
373,1027.127,5.016291,4.6e-05,4096,3987.82,1787636644.601
374,1053.541,2.976369,4.6e-05,4096,3887.84,1787636645.655
375,960.686,4.710051,4.6e-05,4096,4263.62,1787636646.617
376,670.07,3.873045,4.7e-05,4096,6112.79,1787636647.288
377,661.778,3.906462,4.7e-05,4096,6189.38,1787636647.951
378,892.245,3.167129,4.7e-05,4096,4590.67,1787636648.845
379,783.07,3.766441,4.7e-05,4096,5230.7,1787636649.628
380,971.845,3.769656,4.7e-05,4096,4214.67,1787636650.602
381,834.695,3.355394,4.7e-05,4096,4907.18,1787636651.437
382,611.151,3.626664,4.7e-05,4096,6702.1,1787636652.05
383,620.559,3.144906,4.7e-05,4096,6600.5,1787636652.671
384,647.038,4.02095,4.8e-05,4096,6330.39,1787636653.319
385,461.392,3.240052,4.8e-05,4096,8877.48,1787636653.78
386,609.698,3.297713,4.8e-05,4096,6718.08,1787636654.392
387,484.422,4.457373,4.8e-05,4096,8455.44,1787636654.877
388,645.75,3.644062,4.8e-05,4096,6343.01,1787636655.524
