step,elapsed_ms,loss,lr,tokens,tokens_per_sec,timestamp
254,17.638,0.080742,0.00079375,2048,116110.3,1787804201.581
255,15.343,0.048092,0.00079688,2048,133481.94,1787804201.597
256,15.887,0.329186,0.0008,2048,128913.68,1787804201.613
257,16.655,0.110246,0.00080313,2048,122968.29,1787804201.629
258,15.44,0.105643,0.00080625,2048,132644.21,1787804201.645
259,15.024,0.150522,0.00080937,2048,136312.51,1787804201.66
260,15.744,0.119734,0.0008125,2048,130078.0,1787804201.676
261,15.148,0.052775,0.00081563,2048,135195.8,1787804201.691
262,15.237,0.075374,0.00081875,2048,134411.43,1787804201.707
263,17.539,0.14187,0.00082188,2048,116768.34,1787804201.725
264,20.871,0.056866,0.000825,2048,98126.59,1787804201.746
265,16.502,2.245758,0.00082812,2048,124107.67,1787804201.762
266,18.933,0.057141,0.00083125,2048,108171.49,1787804201.782
267,14.767,0.07534,0.00083438,2048,138686.68,1787804201.797
268,14.558,0.077324,0.0008375,2048,140677.7,1787804201.811
269,16.543,0.068164,0.00084063,2048,123801.58,1787804201.828
270,17.512,0.058912,0.00084375,2048,116947.04,1787804201.846
271,16.359,0.034934,0.00084688,2048,125194.09,1787804201.862
272,16.42,0.035554,0.00085,2048,124724.42,1787804201.879
273,15.192,0.051916,0.00085313,2048,134803.36,1787804201.894
274,14.743,0.038563,0.00085625,2048,138914.33,1787804201.909
275,15.914,0.027441,0.00085938,2048,128694.14,1787804201.925
276,15.256,0.027015,0.0008625,2048,134244.03,1787804201.941
277,15.046,0.040118,0.00086562,2048,136113.2,1787804201.955
278,14.943,0.837181,0.00086875,2048,137049.55,1787804201.97
279,14.725,0.058754,0.00087187,2048,139083.19,1787804201.985
280,14.469,0.108428,0.000875,2048,141544.97,1787804202.0
281,15.499,2.537452,0.00087813,2048,132134.15,1787804202.016
282,16.961,0.042849,0.00088125,2048,120749.02,1787804202.033
283,26.442,4.23116,0.00088438,2048,77453.12,1787804202.06
284,23.876,1.60765,0.0008875,2048,85776.87,1787804202.084
285,15.865,2.595579,0.00089063,2048,129090.82,1787804202.1
